,D^*,T^*,eta^*,eta^* (1st maximum),eta^* (double exp),rho^*
4,4.965633340171222,0.8999999806448802,0.10141626479801273,0.09945791652700624,0.10097822850607213,0.025
3,19.047875847519656,4.000000117013115,0.37269314424268873,0.37629771516942523,0.42810989259410337,0.025
1,0.6516531663436078,1.5000000905064175,0.3206893992978962,0.3210099773639267,0.31765699710247974,0.30000021865905174
0,1.7973562094285234,6.000001719264439,0.6337769807050574,0.633102264956861,0.7539189199790076,0.30000021865905174
2,0.03225303042333238,0.7219999624468121,3.224916662402301,3.234467694178279,3.2529908764100526,0.844198595873765
